,행정구역,동,차명
26910,광진구,중곡동,Model 3 Standard Range Plus 
26911,광진구,중곡동,Model 3 Long Range
26912,광진구,중곡동,아이오닉 일렉트릭(IONIQ ELEC
26913,광진구,중곡동,Model 3 Long Range
26914,광진구,중곡동,봉고Ⅲ EV 플러스내장차
26915,구로구,구로동,Model 3 Long Range
26916,구로구,구로동,Model 3 Long Range
26917,구로구,구로동,Model 3 Long Range
26918,구로구,구로동,아이오닉5 (IONIQ5)
26919,구로구,구로동,아이오닉5 (IONIQ5)
26920,구로구,구로동,Model 3 Standard Range Plus 
26921,구로구,구로동,니로 EV
26922,구로구,구로동,Model 3 Long Range
26923,강북구,번동,아이오닉 일렉트릭(IONIQ ELEC
26924,강북구,번동,아이오닉 일렉트릭(IONIQ ELEC
26925,강북구,번동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
26926,마포구,용강동,e-tron 55 quattro
26927,마포구,용강동,Model 3 Performance
26928,마포구,용강동,코나 일렉트릭 (KONA ELECTRIC
26929,서대문구,북아현동,Model Y Long Range
26930,서대문구,북아현동,e-tron 55 quattro
26931,서대문구,북아현동,Model Y Long Range
26932,서대문구,북아현동,Model 3 Long Range
26933,서대문구,북아현동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
26934,서대문구,신촌동,Model 3 Long Range
26935,광진구,화양동,니로 EV
26936,구로구,가리봉동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
26937,구로구,개봉동,아이오닉 일렉트릭(IONIQ ELEC
26938,구로구,구로동,Model 3 Long Range
26939,구로구,구로동,Model 3 Long Range
26940,구로구,구로동,Model 3 Long Range
26941,구로구,구로동,Model 3 Standard Range Plus 
26942,구로구,구로동,Model 3 Standard Range Plus 
26943,구로구,구로동,Model 3 Long Range
26944,구로구,구로동,Model Y Standard Range
26945,구로구,구로동,니로 EV
26946,구로구,구로동,니로 EV
26947,구로구,구로동,아이오닉5 (IONIQ5)
26948,구로구,구로동,아이오닉5 (IONIQ5)
26949,구로구,구로동,아이오닉5 (IONIQ5)
26950,구로구,구로동,니로 EV
26951,구로구,구로동,아이오닉5 (IONIQ5)
26952,구로구,구로동,ZOE
26953,구로구,구로동,ZOE
26954,구로구,구로동,아이오닉5(IONIQ5)
26955,구로구,구로동,니로 EV
26956,구로구,구로동,아이오닉5 (IONIQ5)
26957,구로구,구로동,니로 EV
26958,구로구,구로동,니로 EV
26959,강북구,번동,TWIZY
26960,강북구,번동,TWIZY
26961,강북구,번동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
26962,강북구,번동,일렉시티(ELEC CITY)
26963,강북구,번동,SMART110
26964,강북구,번동,SMART110
26965,강북구,삼각산동,Model 3 Standard Range Plus 
26966,마포구,용강동,코나 일렉트릭 (KONA ELECTRIC
26967,서대문구,신촌동,CHEVROLET BOLT EV
26968,서대문구,신촌동,EV6
26969,서대문구,신촌동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
26970,구로구,개봉동,TWIZY
26971,구로구,개봉동,Model Y Standard Range
26972,구로구,구로동,니로 EV
26973,구로구,구로동,니로 EV
26974,구로구,구로동,아이오닉5 (IONIQ5)
26975,구로구,구로동,아이오닉5 (IONIQ5)
26976,구로구,구로동,EV6
26977,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
26978,구로구,구로동,CHEVROLET BOLT EV
26979,구로구,구로동,일진무시동전기냉동탑차
26980,구로구,구로동,일진무시동전기냉동탑차
26981,구로구,구로동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
26982,구로구,구로동,아이오닉5 (IONIQ5)
26983,구로구,구로동,EV6
26984,구로구,구로동,SM3 Z.E.
26985,구로구,구로동,아폴로(Apollo)1100전기버스
26986,구로구,구로동,일진무시동전기냉동탑차
26987,마포구,용강동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
26988,마포구,합정동,코나 일렉트릭 (KONA ELECTRIC
26989,마포구,합정동,LEAF
26990,마포구,합정동,Model Y Standard Range
26991,마포구,합정동,Model 3 Standard Range Plus 
26992,마포구,합정동,Model 3 Standard Range Plus 
26993,서대문구,연희동,아이오닉5 (IONIQ5)
26994,서대문구,연희동,아이오닉5 (IONIQ5)
26995,구로구,개봉동,Mercedes-Benz EQA250
26996,구로구,개봉동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
26997,구로구,개봉동,아이오닉5 (IONIQ5)
26998,구로구,개봉동,HYPERS1611
26999,구로구,개봉동,봉고Ⅲ 1톤 EV
27000,구로구,구로동,EV6
27001,구로구,구로동,아이오닉5 (IONIQ5)
27002,구로구,구로동,아이오닉5 (IONIQ5)
27003,구로구,구로동,아이오닉5 (IONIQ5)
27004,구로구,구로동,아이오닉5 (IONIQ5)
27005,강북구,삼각산동,Model Y Long Range
27006,강북구,삼각산동,Model 3 Standard Range Plus 
27007,강북구,삼각산동,봉고Ⅲ 1톤 EV
27008,강북구,삼각산동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27009,강북구,삼양동,코나 일렉트릭 (KONA ELECTRIC
27010,강북구,삼양동,EV6
27011,강북구,삼양동,SM3 Z.E.
27012,마포구,합정동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27013,마포구,합정동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27014,서대문구,남가좌동,니로 EV
27015,서대문구,연희동,아이오닉 일렉트릭(IONIQ ELEC
27016,서대문구,연희동,TWIZY
27017,서대문구,연희동,아이오닉 일렉트릭(IONIQ ELEC
27018,서대문구,연희동,Model 3 Long Range
27019,서대문구,연희동,Model 3 Performance
27020,서대문구,천연동,GV60
27021,서대문구,천연동,EV6
27022,구로구,개봉동,코나 일렉트릭 (KONA ELECTRIC
27023,구로구,구로동,레이 전기차
27024,구로구,구로동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27025,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27026,강북구,삼양동,봉고Ⅲ 1톤 EV
27027,강북구,송중동,CHEVROLET BOLT EV
27028,서대문구,남가좌동,Model 3 Long Range
27029,서대문구,남가좌동,EV6
27030,서대문구,남가좌동,Model 3 Performance
27031,서대문구,천연동,Model 3 Standard Range Plus 
27032,서대문구,천연동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27033,서대문구,충현동,아이오닉 일렉트릭(IONIQ ELEC
27034,구로구,개봉동,봉고Ⅲ 1톤 EV
27035,구로구,개봉동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27036,구로구,구로동,아이오닉5 (IONIQ5)
27037,구로구,구로동,아이오닉5 (IONIQ5)
27038,구로구,구로동,GV60
27039,강북구,송중동,봉고Ⅲ 1톤 EV
27040,강북구,송천동,스파크 EV
27041,강북구,송천동,니로 EV
27042,서대문구,남가좌동,Model 3 Long Range
27043,서대문구,충현동,아이오닉5 (IONIQ5)
27044,서대문구,충현동,코나 일렉트릭 (KONA ELECTRIC
27045,서대문구,충현동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27046,구로구,고척동,아이오닉5 (IONIQ5)
27047,구로구,고척동,Model Y Standard Range
27048,구로구,고척동,코나 일렉트릭 (KONA ELECTRIC
27049,구로구,고척동,봉고Ⅲ 1톤 EV
27050,구로구,고척동,코나 일렉트릭 (KONA ELECTRIC
27051,구로구,구로동,Model 3 Performance
27052,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27053,구로구,구로동,HYPERS1611
27054,구로구,구로동,이-화이버드(eFIBIRD)
27055,구로구,구로동,Model 3 Long Range
27056,구로구,구로동,Model 3 Long Range
27057,구로구,구로동,니로 EV
27058,구로구,구로동,Model 3 Standard Range Plus 
27059,구로구,구로동,Model 3 Long Range
27060,구로구,구로동,Model 3 Long Range
27061,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27062,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27063,구로구,구로동,니로 EV
27064,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27065,구로구,구로동,아이오닉5 (IONIQ5)
27066,구로구,구로동,아이오닉5 (IONIQ5)
27067,강북구,수유동,Model 3 Long Range
27068,강북구,수유동,봉고Ⅲ 1톤 EV
27069,서대문구,남가좌동,스마트(SMART)ED
27070,서대문구,남가좌동,SM3 Z.E.
27071,서대문구,북가좌동,EV6
27072,구로구,고척동,CHEVROLET BOLT EV
27073,구로구,구로동,Model 3 Standard Range Plus 
27074,구로구,구로동,니로 EV
27075,구로구,구로동,Model Y Standard Range
27076,구로구,구로동,Model Y Standard Range
27077,구로구,구로동,Model 3 Long Range
27078,구로구,구로동,Model 3 Long Range
27079,구로구,구로동,Model 3 Long Range
27080,구로구,구로동,Model 3 Long Range
27081,구로구,구로동,Model 3 Long Range
27082,구로구,구로동,Model 3 Long Range
27083,구로구,구로동,니로 EV
27084,구로구,구로동,니로 EV
27085,구로구,구로동,니로 EV
27086,구로구,구로동,아이오닉5 (IONIQ5)
27087,구로구,구로동,아이오닉5 (IONIQ5)
27088,강북구,수유동,코나 일렉트릭 (KONA ELECTRIC
27089,강북구,수유동,아이오닉 일렉트릭(IONIQ ELEC
27090,서대문구,북가좌동,아이오닉5 (IONIQ5)
27091,서대문구,북가좌동,Model 3 Long Range
27092,서대문구,홍은동,BYD eBus-12
27093,구로구,구로동,Model 3 Standard Range Plus 
27094,구로구,구로동,니로 EV
27095,구로구,구로동,Model 3 Standard Range Plus 
27096,구로구,구로동,Model 3 Long Range
27097,구로구,구로동,Model 3 Long Range
27098,구로구,구로동,Model 3 Long Range
27099,구로구,구로동,Model 3 Standard Range Plus 
27100,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27101,구로구,구로동,아이오닉5 (IONIQ5)
27102,구로구,구로동,니로 EV
27103,구로구,구로동,아이오닉5 (IONIQ5)
27104,구로구,구로동,EV6
27105,구로구,구로동,아이오닉5 (IONIQ5)
27106,구로구,구로동,아이오닉5 (IONIQ5)
27107,구로구,구로동,아이오닉5(IONIQ5)
27108,구로구,구로동,아이오닉5(IONIQ5)
27109,구로구,구로동,Model Y Long Range
27110,구로구,구로동,Model Y Standard Range
27111,구로구,구로동,Model 3 Long Range
27112,구로구,구로동,Model 3 Long Range
27113,구로구,구로동,Model 3 Long Range
27114,구로구,구로동,아이오닉5(IONIQ5)
27115,구로구,구로동,아이오닉5(IONIQ5)
27116,구로구,구로동,아이오닉5(IONIQ5)
27117,구로구,구로동,아이오닉5(IONIQ5)
27118,구로구,구로동,아이오닉5(IONIQ5)
27119,구로구,구로동,아이오닉5(IONIQ5)
27120,구로구,구로동,아이오닉5 (IONIQ5)
27121,구로구,구로동,아이오닉5 (IONIQ5)
27122,강북구,우이동,CHEVROLET BOLT EV
27123,강북구,우이동,SMART110
27124,서대문구,북가좌동,니로 EV
27125,서대문구,북가좌동,아이오닉 일렉트릭(IONIQ ELEC
27126,서대문구,북가좌동,CHEVROLET BOLT EV
27127,서대문구,홍은동,Model 3 Long Range
27128,서대문구,홍은동,Model 3 Long Range
27129,서대문구,홍은동,코나 일렉트릭 (KONA ELECTRIC
27130,서대문구,홍은동,이-화이버드(eFIBIRD)
27131,서대문구,홍은동,NEW BYD eBus-12
27132,구로구,구로동,Model 3 Long Range
27133,구로구,구로동,니로 EV
27134,구로구,구로동,Model 3 Long Range
27135,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27136,구로구,구로동,아이오닉5 (IONIQ5)
27137,구로구,구로동,ZOE
27138,구로구,구로동,아이오닉5 (IONIQ5)
27139,구로구,구로동,아이오닉5 (IONIQ5)
27140,구로구,구로동,Model 3 Long Range
27141,구로구,구로동,Model Y Standard Range
27142,구로구,구로동,니로 EV
27143,구로구,구로동,니로 EV
27144,구로구,구로동,니로 EV
27145,구로구,구로동,Model 3 Standard Range Plus 
27146,구로구,구로동,Model 3 Long Range
27147,구로구,구로동,니로 EV
27148,구로구,구로동,니로 EV
27149,구로구,구로동,니로 EV
27150,강북구,인수동,봉고Ⅲ 1톤 EV
27151,강북구,인수동,니로 EV
27152,서대문구,북가좌동,아이오닉5(IONIQ5)
27153,서대문구,북가좌동,아이오닉5 (IONIQ5)
27154,서대문구,북가좌동,봉고Ⅲ EV 플러스내장차
27155,서대문구,홍제동,쏘울 EV
27156,서대문구,홍제동,쏘울 전기차
27157,서대문구,홍제동,다니고밴
27158,구로구,구로동,CHEVROLET BOLT EV
27159,구로구,구로동,Model 3 Standard Range Plus 
27160,구로구,구로동,니로 EV
27161,구로구,구로동,Model Y Standard Range
27162,구로구,구로동,아이오닉5 (IONIQ5)
27163,구로구,구로동,아이오닉5 (IONIQ5)
27164,구로구,구로동,아이오닉5 (IONIQ5)
27165,구로구,구로동,니로 EV
27166,구로구,구로동,Model 3 Long Range
27167,구로구,구로동,Model Y Long Range
27168,구로구,구로동,아이오닉5 (IONIQ5)
27169,구로구,구로동,아이오닉5 (IONIQ5)
27170,구로구,구로동,니로 EV
27171,구로구,구로동,니로 EV
27172,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27173,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27174,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27175,구로구,구로동,아이오닉5 (IONIQ5)
27176,구로구,구로동,아이오닉5 (IONIQ5)
27177,구로구,구로동,니로 EV
27178,구로구,구로동,니로 EV
27179,구로구,구로동,니로 EV
27180,구로구,구로동,니로 EV
27181,구로구,구로동,니로 EV
27182,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27183,구로구,구로동,니로 EV
27184,구로구,구로동,코나 일렉트릭 (KONA ELECTRIC
27185,구로구,구로동,니로 EV
27186,구로구,구로동,아이오닉5 (IONIQ5)
27187,구로구,구로동,EV6
27188,구로구,구로동,EV6
27189,구로구,구로동,EV6
27190,구로구,구로동,아이오닉5 (IONIQ5)
27191,구로구,구로동,EV6
27192,강북구,인수동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27193,강서구,가양동,Model 3 Long Range
27194,강서구,가양동,Model Y Long Range
27195,서대문구,북아현동,니로 EV
27196,서대문구,신촌동,Model 3 Long Range
27197,서대문구,신촌동,코나 일렉트릭 (KONA ELECTRIC
27198,서대문구,신촌동,아이오닉5 (IONIQ5)
27199,구로구,구로동,니로 EV
27200,구로구,구로동,니로 EV
27201,구로구,구로동,니로 EV
27202,구로구,구로동,아이오닉5 (IONIQ5)
27203,구로구,구로동,니로 EV
27204,구로구,구로동,니로 EV
27205,구로구,구로동,아이오닉5(IONIQ5)
27206,구로구,구로동,G80
27207,구로구,구로동,EV6
27208,구로구,구로동,니로 EV
27209,구로구,구로동,니로 EV
27210,구로구,구로동,아이오닉5 (IONIQ5)
27211,구로구,구로동,EV6
27212,구로구,구로동,G80
27213,구로구,구로동,아이오닉5(IONIQ5)
27214,구로구,구로동,아이오닉5 (IONIQ5)
27215,구로구,구로동,아이오닉5 (IONIQ5)
27216,구로구,구로동,GV60
27217,구로구,구로동,EV6
27218,구로구,구로동,아이오닉5 (IONIQ5)
27219,구로구,구로동,아이오닉5 (IONIQ5)
27220,구로구,구로동,EV6
27221,구로구,구로동,Model 3 Long Range
27222,구로구,구로동,Model Y Long Range
27223,구로구,구로동,EV6
27224,구로구,구로동,아이오닉5 (IONIQ5)
27225,구로구,구로동,G80
27226,구로구,구로동,G80
27227,구로구,구로동,아이오닉5 (IONIQ5)
27228,구로구,구로동,아이오닉5 (IONIQ5)
27229,서대문구,신촌동,Peugeot e-2008 SUV
27230,서대문구,연희동,니로 EV
27231,서대문구,연희동,TWIZY
27232,서대문구,홍제동,마이브 M1
27233,서대문구,홍제동,EV6
27234,서대문구,홍제동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27235,서초구,내곡동,Peugeot e-208
27236,서초구,내곡동,코나 일렉트릭 (KONA ELECTRIC
27237,구로구,구로동,EV6
27238,구로구,구로동,Model Y Long Range
27239,구로구,구로동,Model 3 Long Range
27240,구로구,구로동,Model 3 Long Range
27241,구로구,구로동,Model 3 Long Range
27242,구로구,구로동,아이오닉5 (IONIQ5)
27243,구로구,구로동,아이오닉5 (IONIQ5)
27244,구로구,구로동,Model 3 Standard Range Plus 
27245,구로구,구로동,니로 EV
27246,구로구,구로동,Model 3 Long Range
27247,구로구,구로동,Model 3 Long Range
27248,구로구,구로동,Model 3 Long Range
27249,구로구,구로동,아이오닉 일렉트릭(IONIQ ELEC
27250,구로구,구로동,Model Y Long Range
27251,서대문구,연희동,Peugeot e-2008 SUV
27252,서대문구,연희동,아이오닉 일렉트릭(IONIQ ELEC
27253,서초구,내곡동,Model 3 Standard Range Plus 
27254,서초구,내곡동,Model S Long Range
27255,서초구,내곡동,아이오닉5 (IONIQ5)
27256,구로구,구로동,Model 3 Long Range
27257,구로구,구로동,Model 3 Standard Range Plus 
27258,구로구,구로동,Model 3 Standard Range Plus 
27259,구로구,구로동,Model Y Long Range
27260,구로구,구로동,Model Y Standard Range
27261,구로구,구로동,니로 EV
27262,구로구,구로동,니로 EV
27263,구로구,구로동,아이오닉5 (IONIQ5)
27264,구로구,구로동,아이오닉5 (IONIQ5)
27265,구로구,구로동,아이오닉5 (IONIQ5)
27266,구로구,구로동,니로 EV
27267,구로구,구로동,아이오닉5 (IONIQ5)
27268,구로구,구로동,ZOE
27269,구로구,구로동,ZOE
27270,구로구,구로동,아이오닉5(IONIQ5)
27271,구로구,구로동,니로 EV
27272,구로구,구로동,아이오닉5 (IONIQ5)
27273,구로구,구로동,니로 EV
27274,구로구,구로동,니로 EV
27275,구로구,구로동,니로 EV
27276,구로구,구로동,니로 EV
27277,구로구,구로동,니로 EV
27278,구로구,구로동,봉고Ⅲ 1톤 EV
27279,구로구,수궁동,TWIZY
27280,서대문구,연희동,코나 일렉트릭 (KONA ELECTRIC
27281,서대문구,연희동,아이오닉 일렉트릭(IONIQ ELEC
27282,서대문구,천연동,쏘울 EV
27283,서초구,내곡동,Model 3 Standard Range Plus 
27284,서초구,내곡동,Model 3 Long Range
27285,서초구,내곡동,봉고Ⅲ 1톤 EV
27286,서초구,내곡동,SMART110
27287,서초구,내곡동,봉고Ⅲ 1톤 EV
27288,서초구,반포동,TWIZY
27289,구로구,구로동,아이오닉5 (IONIQ5)
27290,구로구,구로동,아이오닉5 (IONIQ5)
27291,구로구,구로동,EV6
27292,구로구,구로동,ZOE
27293,구로구,구로동,니로 EV
27294,구로구,구로동,일진무시동전기냉동탑차
27295,구로구,구로동,일진무시동전기냉동탑차
27296,구로구,구로동,일진무시동전기냉동탑차
27297,구로구,구로동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27298,구로구,구로동,아이오닉5 (IONIQ5)
27299,구로구,구로동,SM3 Z.E.
27300,구로구,구로동,아폴로(Apollo)1100전기버스
27301,구로구,구로동,포터Ⅱ 일렉트릭 (PORTERⅡ EL
27302,구로구,구로동,포터Ⅱ 일렉트릭 내장탑차 (PO
27303,구로구,구로동,쏘울 EV
27304,구로구,수궁동,아이오닉5 (IONIQ5)
